Rule,technique ids
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.Exoshell inbound connection attempt""; flow:to_server,established; http_uri; content:"".php?dlink=home"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60497; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Keylogger pcsentinelsoftware Keylogger runtime detection - upload infor""; flow:to_server,established; http_uri; content:""/upload.php"",nocase; http_header; content:""Host|3A|"",nocase; content:""www.pcsentinelsoftware.com"",nocase; pcre:""/^Host\x3a[^\r\n]*www\x2Epcsentinelsoftware\x2Ecom/ims""; metadata:policy max-detect-ips drop; service:http; classtype:successful-recon-limited; sid:11311; rev:12; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Oracle GlassFish Server default credentials login attempt""; flow:to_server,established; http_uri; content:""j_security_check"",fast_pattern,nocase; http_client_body; content:""j_username=admin""; pcre:""/j_password=(&|$|adminadmin)/""; metadata:policy max-detect-ips drop; service:http; classtype:attempted-admin; sid:20158; rev:15; )",['T1078']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS CTSWebProxy ActiveX privilege escalation attempt""; flow:to_client,established; flowbits:isset,file.exe; file_data; content:""TSWbPrxy.exe"",fast_pattern,nocase; content:""PSHCMD"",nocase; content:""powershell.exe"",nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:ftp-data,http,imap,pop3; classtype:attempted-admin; sid:47461; rev:2; )",['T1059']
"alert http ( msg:""SERVER-WEBAPP Atlassian Confluence OGNL expression injection attempt""; flow:to_server,established; http_uri; content:""${""; content:""sun.misc.Unsafe"",distance 0,fast_pattern; content:""|28|"",distance 0; content:""}"",distance 0; pcre:""/\x24\x7b[^\x7d]*?sun\x2emisc\x2eUnsafe[^\x7d]*?\x28/i""; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; classtype:attempted-user; gid:1; sid:59947; rev:1; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.ModularInstaller variant outbound connection detected""; flow:to_server,established; http_uri; content:""/webkit_login_records"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:51542; rev:1; )",['T1043']
"alert tcp $EXTERNAL_NET any -> $HOME_NET [21,25,443,465,636,992,993,995,2484] ( msg:""SERVER-OTHER OpenSSL TLSv1 heartbeat read overrun attempt""; flow:to_server,established,only_stream; content:""|18 03 01|"",depth 3; detection_filter:track by_src,count 3,seconds 1; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ssl; classtype:attempted-recon; sid:30511; rev:8; )",['T1123']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION known javascript packer detected""; flow:to_client,established; file_data; content:""eval|28|function|28|p,a,c,k,e,"",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:misc-activity; sid:37909; rev:2; )",['T1027']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION Gzip encoded HTTP response with no Content-Length or chunked Transfer-Encoding header""; flow:to_client,established; http_header; content:""Content-Encoding: gzip"",fast_pattern,nocase; content:!""Content-Length: "",nocase; content:!""Transfer-Encoding: "",nocase; metadata:policy max-detect-ips drop; service:http; classtype:non-standard-protocol; sid:42017; rev:2; )",['T1027']
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""BROWSER-FIREFOX Mozilla products obfuscated cross site scripting attempt""; flow:to_server,established; file_data; content:""&#xdc"",fast_pattern,nocase; content:""&#xdc""; content:""&#xdc"",distance 0; content:""&#xdc"",distance 0; metadata:policy max-detect-ips drop; service:smtp; classtype:attempted-admin; sid:43673; rev:3; )",['T1027']
"alert tcp $HOME_NET any -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger watchdog runtime detection - send out info to server periodically""; flow:to_server,established; content:""S|3A|Users"",fast_pattern,nocase; pcre:""/^S\x3aUsers\x5c\d+\x2cSTATSTimeTotal/ims""; metadata:impact_flag red; classtype:successful-recon-limited; sid:7514; rev:9; )",['T1056']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-IE Microsoft Internet Explorer javascript onload document.write obfuscation overflow attempt""; flow:to_client,established; file_data; content:""document.write"",nocase; pcre:""/document\.write\(([^\x22\x27\x29\x3B]*([\x22\x27]))((?(?=\2)\2(?1)))\x3C(?3)b(?3)o(?3)d(?3)y(?3)\s*(?3)o(?3)n(?3)l(?3)o(?3)a(?3)d(?3)\s*(?3)=(?3)\s*(?3)w(?3)i(?3)n(?3)d(?3)o(?3)w(?3)\x28(?3)\x29/ims""; metadata:policy max-detect-ips drop; service:http; classtype:attempted-user; sid:4916; rev:15; )",['T1027']
"alert tcp $HOME_NET 10050 -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger win-spy runtime detection - remote conn server-to-client""; flow:to_client,established; flowbits:isset,winspy_conn_client-to-server; content:""/CK|16|"",depth 4,nocase; classtype:successful-recon-limited; sid:7158; rev:7; )",['T1056']
"alert http ( msg:""SERVER-WEBAPP Atlassian Confluence OGNL expression injection attempt""; flow:to_server,established; http_uri; content:""${"",fast_pattern; content:""atlassian."",distance 0; content:""|28|"",distance 0; content:""}"",distance 0; pcre:""/\x24\x7b[^\x7d]*?atlassian\x2e[^\x7d]*?\x28/i""; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; classtype:attempted-user; gid:1; sid:59941; rev:3; )",['T1190']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Cobalt Strike beacon outbound connection attempt""; flow:to_server,established; http_uri; content:""/notification""; http_header; content:""Accept: */*""; content:""Accept-Encoding: gzip, deflate, br""; content:""Accept-Language: en-US|0D 0A|""; content:""{|22|locale|22|:|22|en|22|,|22|channel|22|:|22|prod|22|,|22|addon|22|:|22|"",fast_pattern,nocase; content:""nid""; content:""msg-""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:56611; rev:1; )",['T1020']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.Chopper web shell connection""; flow:to_server,established; http_header; content:""X-Forwarded-For""; http_client_body; content:""=Ev al ""; content:""If+IsNumeric"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:42837; rev:5; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""INDICATOR-OBFUSCATION Possible PHP eval backdoor upload attempt""; flow:to_server,established; content:""eval($ud4d324d("",fast_pattern,nocase; content:""<?""; metadata:policy max-detect-ips drop; service:http; classtype:web-application-attack; sid:51923; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.FastPOS keylog exfiltration""; flow:to_server,established; http_uri; content:""/cdosys.php?"",fast_pattern,nocase; content:""key&log=TWND"",nocase; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:39343; rev:3; )",['T1020']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""EXPLOIT-KIT Angler exploit kit obfuscated Flash actionscript classname detected""; flow:to_client,established; file_data; content:""|0E|IIll1III111I11|0E|Illl1III111I11"",fast_pattern,nocase; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop; service:ftp-data,http,imap,pop3; classtype:misc-attack; sid:35109; rev:3; )",['T1027']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-BACKDOOR Perl.Backdoor.SLIGHTPULSE variant inbound cnc connection""; flow:to_server,established; http_uri; content:""/meeting_testmsjava.cgi"",fast_pattern,nocase; http_method; content:""POST""; http_client_body; pcre:""/(^|&)(name|img|cert)=/im""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:57467; rev:1; )",['T1071']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP F5 BIG-IP iControl remote code execution attempt""; flow:to_server,established; http_header; content:""Connection|3A|"",nocase; content:""X-F5-Auth"",distance 0,fast_pattern,nocase; pcre:""/^Connection:[^\r\n]*?X-F5-Auth/im""; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-user; sid:300131; rev:2; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Hirschmann default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""dXNlcjpwdWJsaWM="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37386; rev:3; )",['T1078']
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""OS-OTHER Bash environment variable injection attempt""; flow:to_server,established; content:""() {""; content:""}"",within 25; pcre:""/^[\w\x2d\x5f]+?\x3a\s*?\x28\x29\s\x7b/im""; metadata:policy max-detect-ips drop,ruleset community; service:smtp; classtype:attempted-admin; sid:32366; rev:2; )",['T1204']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger cheat monitor runtime detection""; flow:to_server,established; content:""Report"",nocase; content:""@"",nocase; content:""name=cheatmonitorR_SCREEN.DATETIME."",fast_pattern,nocase; pcre:""/Report\x20\x40.*name\x3dcheatmonitorR\x5fSCREEN\x2eDATETIME/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:16137; rev:7; )",['T1056']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC Win.Backdoor.CSBundle_Original Server 3 inbound beacon attempt""; flow:to_client,established; file_data; content:""{|22|alias|22|:|22|apx|22|,|22|prefix|22|:|22 22|,|22|suffix|22|:null,|22|suggestions|22|:[],|22|responseId|22|:|22|15QE9JX9CKE2P|22|,|22|addon|22|: |22|"",fast_pattern,nocase; metadata:impact_flag red,policy max-detect-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:56602; rev:1; )",['T1043']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""INDICATOR-OBFUSCATION Javascript obfuscation double unescape""; flow:to_client,established; file_data; content:""unescape(unescape("",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:ftp-data,http,imap,pop3; classtype:attempted-user; sid:38104; rev:2; )",['T1027']
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""OS-OTHER Bash environment variable injection attempt""; flow:to_server,established; content:""() {"",fast_pattern,nocase; content:""MAIL"",nocase; content:""FROM|3A|"",distance 0,nocase; pcre:""/^\s*?MAIL\s+?FROM\x3a[^\r\n]*?\x28\x29\s\x7b/i""; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:smtp; classtype:attempted-admin; sid:32038; rev:3; )",['T1204']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 10050 ( msg:""MALWARE-OTHER Keylogger win-spy runtime detection - remote conn client-to-server""; flow:to_server,established; content:""/CLUserName|18|Password|16|"",depth 21,nocase; flowbits:set,winspy_conn_client-to-server; flowbits:noalert; classtype:successful-recon-limited; sid:7157; rev:5; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 21 ( msg:""MALWARE-OTHER Keylogger 007 spy software runtime detection - ftp""; flow:to_server,established; content:""STOR"",fast_pattern,nocase; pcre:""/^STOR\s+\x2E\x2F(kys|scr|Apps|Urls)[0-9]+\x2Etxt/ims""; service:ftp; classtype:successful-recon-limited; sid:7185; rev:10; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.GateKeylogger outbound connection - screenshot""; flow:to_server,established; http_uri; content:""/News/gate.php?"",fast_pattern,nocase; http_client_body; content:""JFIF""; http_uri; pcre:""/\/News\/gate\.php\x3f[a-f0-9]{32}\x3d\d/i""; metadata:impact_flag red,ruleset community; service:http; T1056; classtype:trojan-activity; sid:38560; rev:3; )",['T1056']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""EXPLOIT-KIT Obfuscated exploit download attempt""; flow:to_client,established; file_data; content:""56,55,44,49,49,53,44,57,57,44,49,49,52,44,49,48,53,44,49,49,50,44,49,49,54,44,52,54,44,56,51,44,49,48,52,44,49,48,49,44,49,48,56,44,49,48,56"",fast_pattern,nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:38876; rev:2; )",['T1027']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 21 ( msg:""OS-OTHER Bash environment variable injection attempt""; flow:to_server,established; content:""PASS "",depth 5; content:""() {"",fast_pattern,nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ftp; classtype:attempted-admin; sid:32069; rev:3; )",['T1204']
"alert udp $HOME_NET any -> $EXTERNAL_NET 15165 ( msg:""MALWARE-OTHER Keylogger activity monitor 3.8 runtime detection""; content:""|1D BA 0B FB|d|5C 86 E1 DA 83|BC|B6 04 E0|^|0A|@|C5 D4 00 00 00 00 00 00 00 00|""; classtype:successful-recon-limited; sid:7549; rev:8; )",['T1056']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-CNC Vbs.Downloader.Agent inbound connection""; flow:to_client,established; flowbits:isset,file.ole; file_data; content:""3832D640-CF90-11CF-8E43-00A0C911005A"",fast_pattern,nocase; content:""Workbook_Open"",nocase; content:""Document_Open"",nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:ftp-data,http,imap,pop3; classtype:trojan-activity; sid:46436; rev:1; )",['T1059']
"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""MALWARE-OTHER Keylogger WL-Keylogger inbound connection""; flow:to_client,established; content:""ServerDetails"",depth 13,nocase; flowbits:set,Malware_Keylogger_InitConnection; flowbits:noalert; metadata:policy max-detect-ips alert; classtype:trojan-activity; sid:19324; rev:7; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 21 ( msg:""MALWARE-CNC Win.Trojan.FTPKeyLogger outbound connection""; flow:to_server,established; content:""USER obitex@benfoods.tk|0D 0A|"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:ftp; T1056; classtype:trojan-activity; sid:38385; rev:3; )",['T1056']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.Erne outbound connection attempt""; flow:to_client,established; file_data; content:""<option value="",nocase; content:""passthru"",within 10,nocase; content:"">passthru</option>"",within 20,fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60453; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Wago default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""YWRtaW46d2Fnbw=="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37394; rev:3; )",['T1078']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Bladabindi variant outbound connection""; flow:to_server,established; http_header; content:""Host: pastebin.com"",fast_pattern,nocase; content:!""User-Agent""; http_uri; content:""download.php""; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:32950; rev:4; )",['T1102']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Emerson default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; content:""YWRtaW46ZGVmYXVsdA=="",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:default-login-attempt; sid:37384; rev:3; )",['T1078']
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""APP-DETECT VPN Over DNS application download attempt""; flow:to_client,established; flowbits:isset,file.apk|file.zip; file_data; content:""assets/dns160.png"",fast_pattern,nocase; content:""assets/dns240.png"",nocase; content:""assets/dns320.png"",within 150,nocase; content:""assets/fond-Snow-UI-Kit-2.png"",within 150,nocase; metadata:policy max-detect-ips drop; service:ftp-data,http,imap,pop3; classtype:policy-violation; sid:29382; rev:4; )",['T1021']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""APP-DETECT Hola VPN startup attempt""; flow:to_server,established; http_uri; content:""/access/popular"",fast_pattern,nocase; http_header; content:""Host""; content:""hola.org"",within 50; metadata:policy max-detect-ips drop; service:http; classtype:policy-violation; sid:37300; rev:4; )",['T1021']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger win-spy runtime detection - email delivery""; flow:to_server,established; content:""X-Mailer|3A|"",nocase; content:""_ANSMTP_"",distance 0,nocase; content:""Subject|3A|"",nocase; content:""LOG"",distance 0,nocase; content:""FILE"",distance 0,nocase; content:""Current"",distance 0,nocase; content:""User|3A|"",distance 0,nocase; pcre:""/^X-Mailer\x3A[^\r\n]*_\d+_ANSMTP_\d+_.*Subject\x3A[^\r\n]*LOG\s+FILE\s+Current\s+User\x3A/ims""; service:smtp; classtype:successful-recon-limited; sid:7156; rev:7; )",['T1056']
