Rule,MITRE Technique ID
"alert tcp $EXTERNAL_NET $FILE_DATA_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Java.Trojan.Jacksbot class download""; flow:to_client,established; flowbits:isset,file.class; file_data; content:""FLOOD DRAIN"",fast_pattern,nocase; content:""#!/bin/bash""; content:"".minecraft"",distance 0; content:""/etc/rc.common"",distance 0; content:""/etc/rc.local"",distance 0; content:"".filezilla/recentservers.xml"",distance 0; metadata:impact_flag red,policy max-detect-ips drop; service:ftp-data,http,imap,pop3; classtype:trojan-activity; sid:24426; rev:5; )",['T1087']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""BROWSER-PLUGINS Oracle Java browser plugin docbase overflow attempt""; flow:to_client,established; file_data; content:""name=|22|docbase|22| value=|22 27| + "",nocase; content:""sBoF"",within 20,nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:18245; rev:15; )",['T1176']
"alert tcp $EXTERNAL_NET any -> $SMTP_SERVERS 25 ( msg:""BROWSER-FIREFOX Mozilla download directory file deletion attempt""; flow:to_server,established; file_data; content:""<a href=|22|data:application/octet-stream,hello|22|>"",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:smtp; classtype:attempted-user; sid:45174; rev:3; )",['T1070']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.Exoshell outbound connection attempt""; flow:to_client,established; file_data; content:""<b>Current-path : </b>"",fast_pattern,nocase; content:""<b>Os : </b>"",nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60498; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger mg-shadow 2.0 runtime detection""; flow:to_server,established; content:""X-Mailer|3A|"",nocase; content:""Mailer"",distance 0,nocase; pcre:""/^X-Mailer\x3a[^\r\n]*Mailer/ims""; content:""+++ MG-Shadow 2.0"",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:12372; rev:8; )",['T1056']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger 007 spy software runtime detection - smtp""; flow:to_server,established; content:""From|3A| |22|007 Spy Agent|22|"",nocase; content:""Subject|3A| 007 Monitoring Log Report"",fast_pattern,nocase; service:smtp; classtype:successful-recon-limited; sid:7184; rev:9; )",['T1056']
"alert tcp any [25,587] -> any any ( msg:""INDICATOR-COMPROMISE Responder poisoner SMTP attack attempt""; flow:to_client,established; content:""220 smtp01.local ESMTP|0D 0A|"",fast_pattern,nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:smtp; classtype:misc-attack; sid:50100; rev:1; )",['T1187']
"alert tcp $HOME_NET 456 -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Keylogger remotekeylog.b runtime detection - get sys info""; flow:to_client,established; flowbits:isset,RemoteKeyLog.b.Info_detection; content:""Product Name"",depth 12; metadata:policy max-detect-ips drop; classtype:successful-recon-limited; sid:12130; rev:5; )",['T1056']
"alert tcp $EXTERNAL_NET 6666:7000 -> $HOME_NET any ( msg:""MALWARE-CNC Win.Trojan.Insomnia variant inbound connection - post infection""; flow:to_client,established; content:""Asdf1|17|0"",depth 500; content:""irc.bhfirc.net"",within 50; service:ssl; classtype:trojan-activity; sid:22053; rev:4; )",['T1571']
"alert tcp any any -> any 445 ( msg:""INDICATOR-COMPROMISE Mimikatz use via SMB attempt""; flow:to_server,established; content:""k|00|u|00|h|00|l|00|_|00|m|00|_|00|l|00|s|00|a|00|d|00|u|00|m|00|p|00|_|00|g|00|e|00|t|00|H|00|a|00|s|00|h|00|"",fast_pattern,nocase; content:""|FF|SMB|2F|"",depth 5,offset 4; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:netbios-ssn; classtype:misc-attack; sid:50463; rev:1; )",['T1187']
" alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC User-Agent known malicious user agent - EMERY - Win.Trojan.W97M""; flow:to_server,established; http_header; content:""User-Agent|3A 20|EMERY|0D 0A|"",fast_pattern,nocase; metadata:impact_flag red,ruleset community; service:http; classtype:trojan-activity; sid:34843; rev:3; )",['T1133']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER Perl webshell upload attempt""; flow:to_server,established; file_data; content:""GIF8"",depth 4; content:""a"",within 1,distance 1; content:""/usr/bin/perl"",distance 0,nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:49455; rev:2; )",['T1190']
"alert icmp $HOME_NET any -> $EXTERNAL_NET any ( msg:""INDICATOR-OBFUSCATION ICMP HTTP tunneling attempt""; icode:0; content:""HTTP/"",fast_pattern,nocase; metadata:policy max-detect-ips drop; classtype:misc-activity; sid:47401; rev:2; )",['T1048']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC SambaCry ransomware download attempt""; flow:to_server,established; content:""/kelly6666/sm.txt"",fast_pattern,nocase; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:45470; rev:3; )",['T1571']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""APP-DETECT Hola VPN startup attempt""; flow:to_server,established; http_uri; content:""/www/hola/pub/"",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:policy-violation; sid:37301; rev:4; )",['T1021']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Php.Webshell.IronShell outbound connection""; flow:to_client,established; file_data; content:""<title>"",nocase; content:"" ~ Shell I</title>"",within 100,fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:61083; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-APACHE Apache chunked-encoding worm attempt""; flow:to_server,established; http_header; content:""X-CCCCCCC|3A 20|"",fast_pattern,nocase; metadata:policy max-detect-ips drop,ruleset community; service:http; classtype:web-application-attack; sid:1809; rev:20; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.C0ders inbound connection attempt""; flow:to_server,established; http_uri; content:"".php?mode=shell"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; sid:59263; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 20 ( msg:""MALWARE-OTHER Keylogger paq keylog runtime detection - ftp""; flow:to_client,established; content:""version"",nocase; content:""key"",distance 0,nocase; pcre:""/^version\s+\d+\x2E\d+\s+key\x3a/ims""; classtype:successful-recon-limited; sid:9828; rev:6; )",['T1056']
"alert tcp any $HTTP_PORTS -> any any ( msg:""INDICATOR-COMPROMISE Responder poisoner HTTP attack attempt""; flow:to_client,established; http_header; content:""X-Powered-By: ASP.NC0CD7B7802C76736E9B26FB19BEB2D36290B9FF9A46EDDA5ET|0D 0A|"",fast_pattern,nocase; metadata:policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:misc-attack; sid:50093; rev:1; )",['T1187']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger pc black box runtime detection""; flow:to_server,established; content:""X-Mailer|3A|"",nocase; content:""PC"",distance 0,nocase; content:""Black"",distance 0,nocase; content:""Box"",distance 0,nocase; pcre:""/^X-Mailer\x3a[^\r\n]*PC[^\r\n]*Black[^\r\n]*Box/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:10440; rev:10; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-IIS WebDAV file lock attempt""; flow:to_server,established; content:""LOCK "",depth 5; metadata:ruleset community; service:http; classtype:web-application-activity; sid:969; rev:13; )",['T1498']
"alert tcp $EXTERNAL_NET any -> $HOME_NET any ( msg:""EXPLOIT-KIT Known exploit kit obfuscation routine detected""; flow:to_client,established; content:""vbscript>""; content:""=Split("",within 40; content:""UBound("",within 40; content:""+Chrw(eval("",within 40; content:""End Function"",within 40; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:36824; rev:2; )",['T1027']
"alert tcp $EXTERNAL_NET any -> $HOME_NET 8080 ( msg:""SERVER-WEBAPP Linksys router default password login attempt""; flow:to_server,established; http_header; content:""Authorization|3A|"",nocase; pcre:""/^Authorization\x3a(\s*|\s*\r?\n\s+)Basic\s+OmFkbWlu/ims""; metadata:ruleset community; service:http; T1078; classtype:default-login-attempt; sid:1860; rev:15; )",['T1078']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-CNC Perl.Webshell.GammaShell outbound connection attempt""; flow:to_client,established; file_data; content:""<input class=|22|tool|22| type=|22|submit|22| value=|22|Execute|22| onClick=|22|return submit_execute()|22|></td>"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60587; rev:1; )",['T1505']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-BACKDOOR Perl.Backdoor.SLIGHTPULSE variant inbound cnc connection""; flow:to_server,established; http_uri; content:""/meeting_testjs.cgi"",fast_pattern,nocase; http_method; content:""POST""; http_client_body; pcre:""/(^|&)(name|img|cert)=/im""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:57468; rev:1; )",['T1071']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""APP-DETECT Hola VPN installation attempt""; flow:to_server,established; http_header; content:""User-Agent: hola_get"",fast_pattern,nocase; metadata:policy max-detect-ips drop; service:http; classtype:policy-violation; sid:37299; rev:4; )",['T1021']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC MultiOS.Malware.GORAT outbound communications attempt""; flow:to_server,established; http_method; content:""POST""; http_header; content:""Connection: upgrade""; content:""|0D 0A|Upgrade: tcp/1|0D 0A|"",fast_pattern,nocase; content:!""|0D 0A|Referer:""; content:!""|0D 0A|Accept""; content:!""|0D 0A|Cookie:""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:56597; rev:1; )",['T1094']
"alert tcp $EXTERNAL_NET [110,143] -> $HOME_NET any ( msg:""MALWARE-OTHER Executable control panel file attachment detected""; flow:to_client,established; content:"".cpl"",fast_pattern,nocase; content:""Content-Disposition: attachment|3B|""; content:""filename="",nocase; pcre:""/filename=[\x22\x27]?[^\n]*\x2ecpl[\x22\x27\s]/is""; metadata:policy max-detect-ips drop,policy security-ips drop; service:imap,pop3; classtype:misc-activity; sid:33939; rev:3; )",['T1218']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Tong Keylogger outbound connectiooutbound connection""; flow:to_server,established; content:""Subject|3A|"",nocase; content:""KeyLogged"",distance 0,nocase; content:""from"",distance 0,nocase; flowbits:set,backdoor.tongkeylogger; flowbits:noalert; metadata:policy max-detect-ips alert; service:smtp; classtype:trojan-activity; sid:19899; rev:7; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-OTHER CFM webshell upload attempt""; flow:to_server,established; file_data; content:""|89|PNG|0D 0A 1A 0A|"",depth 8; content:""cfexecute"",distance 0,nocase; metadata:policy max-detect-ips drop,policy security-ips drop; service:http; classtype:attempted-user; sid:49450; rev:2; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC SquirrelMail directory traversal attempt""; flow:to_server,established; http_uri; content:""/src/redirect.php?plugins[]="",fast_pattern,nocase; pcre:""/\x2fsrc\x2fredirect.php\x3fplugins\x5b\x5d=((?!^--).)*?\x2e\x2e[\x2f\x5c]/ims""; service:http; classtype:web-application-attack; sid:44697; rev:2; )",['T1176']
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger cyber sitter runtime detection""; flow:to_server,established; flowbits:isset,cyberSitter_detection; content:""CYBERsitter"",nocase; content:""appears"",distance 0,nocase; content:""to"",distance 0,nocase; content:""be"",distance 0,nocase; content:""functioning"",distance 0,nocase; pcre:""/CYBERsitter\s+appears\s+to\s+be\s+functioning/ims""; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:13768; rev:6; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP /.... access""; flow:to_server,established; content:""/....""; metadata:ruleset community; service:http; classtype:attempted-recon; sid:1142; rev:11; )",['T1074']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Js.Trojan.FakeUpdate outbound connection""; flow:to_server,established; content:""POST /1x1.png HTTP/"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:52259; rev:1; )",['T1071']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Trojan.Hadeki variant outbound connection""; flow:to_server,established; http_uri; content:""Keylogger-Output"",fast_pattern,nocase; content:""Date:""; content:""Time:""; metadata:impact_flag red; service:http; classtype:trojan-activity; sid:31303; rev:4; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-CNC Win.Backdoor.Chopper web shell connection""; flow:to_server,established; http_header; content:""X-Forwarded-For"",nocase; http_client_body; content:""caidao="",fast_pattern,nocase; pcre:""/caidao\s?=\s?(Response|Write|Execute)/im""; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; T1100; classtype:trojan-activity; sid:27967; rev:6; )","['T1505', 'T1219']"
"alert tcp $HOME_NET any -> $EXTERNAL_NET 25 ( msg:""MALWARE-OTHER Keylogger spybosspro 4.2 runtime detection""; flow:to_server,established; content:""Subject|3A| SpyBoss Pro - Log File Mailing"",fast_pattern,nocase; content:""X-Mailer|3A| SpyBoss Pro"",nocase; metadata:policy max-detect-ips drop; service:smtp; classtype:successful-recon-limited; sid:14074; rev:8; )",['T1056']
"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP login.htm access""; flow:to_server,established; http_uri; content:""/login.htm"",fast_pattern,nocase; metadata:ruleset community; service:http; classtype:web-application-activity; sid:1564; rev:14; )",['T1190']
"alert tcp $HOME_NET $HTTP_PORTS -> $EXTERNAL_NET any ( msg:""MALWARE-OTHER Php.Webshell.FTPSearch outbound connection attempt""; flow:to_client,established; file_data; content:""[+] Founded"",nocase; content:""entrys in /etc/passwd"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60506; rev:1; )",['T1505']
"alert tcp $HOME_NET any -> $EXTERNAL_NET $HTTP_PORTS ( msg:""INDICATOR-COMPROMISE potential malware download - single digit .exe file download""; flow:to_server,established; http_raw_uri; bufferlen:6; pkt_data; content:"".exe"",fast_pattern,nocase; http_uri; pcre:""/\/[a-z0-9]\.exe$/i""; metadata:impact_flag red,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:trojan-activity; sid:28806; rev:3; )",['T1189']
"alert tcp $EXTERNAL_NET $HTTP_PORTS -> $HOME_NET any ( msg:""MALWARE-OTHER Download of executable screensaver file""; flow:to_client,established; flowbits:isset,file.screensaver; file_data; content:""MZ"",depth 2; metadata:impact_flag red,policy max-detect-ips drop; service:http; classtype:policy-violation; sid:32949; rev:3; )",['T1546']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""SERVER-WEBAPP Microsoft Exchange autodiscover server side request forgery attempt""; flow:to_server,established; http_uri; content:""/autodiscover"",fast_pattern,nocase; http_client_body; content:""Email"",nocase; content:""Content-Disposition"",nocase; pcre:""/name\s*=\s*[\x22\x27]?Email((?!^--).)*?[\r\n]{2,}((?!^--).)*?\x2fautodiscover/ims""; metadata:policy balanced-ips drop,policy connectivity-ips drop,policy max-detect-ips drop,policy security-ips drop,ruleset community; service:http; classtype:attempted-admin; gid:1; sid:57908; rev:6; )",['T1190']
"alert tcp $EXTERNAL_NET any -> $HOME_NET $HTTP_PORTS ( msg:""MALWARE-OTHER Php.Webshell.Erne inbound connection attempt""; flow:to_server,established; http_client_body; content:""execfunc="",nocase; content:""command="",nocase; content:""Run=command"",fast_pattern,nocase; metadata:impact_flag red,policy balanced-ips drop,policy max-detect-ips drop,policy security-ips drop; service:http; classtype:trojan-activity; gid:1; sid:60452; rev:1; )",['T1505']
