Sid,Response,Without_Limit_Prompt_Without_Competition_Without_Limit_Return,Without_Limit_Prompt_Without_Competition_With_Limit_Return,Without_Limit_Prompt_With_Competition_Without_Limit_Return,Without_Limit_Prompt_With_Competition_With_Limit_Return,True_labels
28349,"
 {
   ""Sid"": ""28349"",
   ""Technique ID"": ""T1047"",
   ""Technique Name"": ""Windows Management Instrumentation"",
   ""Quotes"": [
     ""Adversaries may abuse Windows Management Instrumentation (WMI) to execute malicious commands and payloads""
   ],
   ""Explanation"": ""The rule contains the keyword \""WMI\"", which is associated with the T1047 technique. Windows Management Instrumentation is a Microsoft technology that allows for the management and monitoring of Windows systems. It can be used by adversaries to execute malicious commands and payloads on a target system.""
 }
 
 {}
 
 [
   {
     ""Sid"": ""28349"",
     ""Technique ID"": ""T1047"",
     ""Technique Name"": ""Windows Management Instrumentation"",
     ""Quotes"": [
       ""Adversaries may abuse Windows Management Instrumentation (WMI) to execute malicious commands and payloads""
     ],
     ""Explanation"": ""The rule detects access to the Microsoft Windows WMI administrator tools object viewer ActiveX clsid, which could be used by adversaries to execute malicious commands and payloads.""
   }
 ]
 ","['T1047', 'T1018', 'T1021', 'T1036', 'T1007', 'T1137', 'T1003', 'T1190', 'T1111', 'T1092', 'T1071', 'T1176', 'T1132']","['T1071', 'T1047']",['T1047'],['T1047'],['T1047']
24243,"
 [
   {
     ""Sid"": ""24243"",
     ""Technique ID"": ""T1112"",
     ""Technique Name"": ""Modify Registry"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for a GET request with a base64-encoded URI containing parameters such as \""clk\"", \""bid\"", \""aid\"", \""sid\"", \""rd\"", and \""x86\"". These parameters are often used in malicious URLs to track user activity, collect victim information, or redirect users to malicious websites.""
   }
 ]
 
 {
   ""Sid"": ""24243"",
   ""Technique ID"": ""T1020"",
   ""Technique Name"": ""Automated Exfiltration"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for data exfiltration using a specifically formatted URL. Automated exfiltration techniques are used to exfiltrate data after it has been gathered during collection.""
 }
 
 [
   {
     ""Sid"": ""24243"",
     ""Technique ID"": ""T1040"",
     ""Technique Name"": ""Network Sniffing"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for HTTP traffic containing base64-encoded data, which could be used by adversaries to sniff network traffic and capture information about an environment, including authentication material passed over the network.""
   },
   {
     ""Sid"": ""24243"",
     ""Technique ID"": ""T1083"",
     ""Technique Name"": ""File and Directory Discovery"",
     ""Quotes"": [],
     ""Explanation"": ""The rule performs content inspection of HTTP traffic for specific patterns and data, which could be used by adversaries to enumerate files and directories or search for certain information within a file system.""
   },
   {
     ""Sid"": ""24243"",
     ""Technique ID"": ""T1119"",
     ""Technique Name"": ""Automated Collection"",
     ""Quotes"": [],
     ""Explanation"": ""The rule performs automated inspection and analysis of HTTP traffic, which could be used by adversaries to gather internal data once established within a system or network.""
   }
 ]
 ","['T1047', 'T1102', 'T1204', 'T1041', 'T1105', 'T1112', 'T1195', 'T1518', 'T1608', 'T1566', 'T1598', 'T1090', 'T1133', 'T1083', 'T1210', 'T1040', 'T1659', 'T1087', 'T1595', 'T1119', 'T1020', 'T1039']","['T1020', 'T1047']","['T1112', 'T1020', 'T1040', 'T1083', 'T1119']","['T1112', 'T1020']",['T1001']
35215,"
 {}
 
 {
   ""Sid"": ""35215"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when an attempt is made to exploit a vulnerability in the Internet Explorer protected mode atlthunk.dll dll-load, which is a technique commonly used by adversaries to gain initial access to a network by exploiting a weakness in an Internet-facing host or system.""
 }
 {
   ""Sid"": ""35215"",
   ""Technique ID"": ""T1190"",
   ""Technique Name"": ""Exploit Public-Facing Application"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers if there is an attempt to exploit a vulnerability in the protected mode of Microsoft Internet Explorer, which involves exploiting a public-facing application.""
 }","['T1047', 'T1189', 'T1105', 'T1195', 'T1055', 'T1190', 'T1104', 'T1115']","['T1189', 'T1047']",['T1190'],['T1190'],['T1574']
47848,"
 [
   {
     ""Sid"": ""47848"",
     ""Technique ID"": ""T1574"",
     ""Technique Name"": ""Hijack Execution Flow"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for a command that starts with `msiexec` and contains a pipe character (`|`) and a single quote (`'`). This command may be used to execute malicious payloads by hijacking the way the operating system runs programs.""
   }
 ]
 
 {}
 {""Sid"": ""47848"", ""Technique ID"": ""T1195"", ""Technique Name"": ""Supply Chain Compromise"", ""Quotes"": [], ""Explanation"": ""The rule detects Win.Downloader.DDECmdExec variant download, which can be used to compromise a system through a supply chain attack.""}","['T1047', 'T1072', 'T1006', 'T1574', 'T1195', 'T1201', 'T1189', 'T1203', 'T1571', 'T1092', 'T1087', 'T1140', 'T1074']","['T1189', 'T1047']","['T1574', 'T1195']","['T1574', 'T1195']",['T1559']
42886,"
 {
   ""Sid"": ""42886"",
   ""Technique ID"": ""T1047"",
   ""Technique Name"": ""Windows Management Instrumentation"",
   ""Quotes"": [
     ""Adversaries may abuse Windows Management Instrumentation (WMI) to execute malicious commands and payloads""
   ],
   ""Explanation"": ""The rule triggers when the user agent field in an HTTP header contains \""HttpBrowser/1.0\"", which suggests an attempt to establish an outbound communication with a malicious command and control server. WMI can be abused to execute malicious commands and payloads, which aligns with the rule's detection of suspicious user agent strings.""
 }
 {""Sid"": ""42886"", ""Technique ID"": ""T1047"", ""Technique Name"": ""Windows Management Instrumentation"", ""Quotes"": ""Adversaries may abuse Windows Management Instrumentation (WMI) to execute malicious commands and payloads"", ""Explanation"": ""The rule detects an outbound communication with a specific user agent, which is commonly used by malware for CNC communications. WMI is a potential technique for malware to execute malicious commands and payloads on a compromised system.""}[
   {
     ""Sid"": ""42886"",
     ""Technique ID"": ""T1049"",
     ""Technique Name"": ""System Network Connections Discovery"",
     ""Quotes"": [
       ""Adversaries may attempt to get a listing of network connections to or from the compromised system they are currently accessing or from remote systems by querying for information over the network""
     ],
     ""Explanation"": ""The rule checks for outbound http connections with a specific user-agent, which is used for system network connections discovery.""
   }
 ]","['T1047', 'T1021', 'T1114', 'T1070', 'T1049', 'T1566', 'T1133', 'T1217', 'T1134', 'T1136', 'T1005']","['T1047', 'T1021']","['T1047', 'T1049']","['T1047', 'T1049']",['T1219']
520,"{}
 [
   {
     ""Sid"": ""520"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": [
       ""Adversaries may attempt to exploit a weakness in an Internet-facing host or system to initially access a network""
     ],
     ""Explanation"": ""This rule detects an attempt to access the root directory of a TFTP server from an external network, which could be an attempt to exploit a vulnerability in the TFTP server to gain access to the internal network.""
   }
 ]
 {}","['T1047', 'T1048', 'T1105', 'T1007', 'T1542', 'T1190', 'T1027', 'T1185', 'T1119', 'T1005']","['T1047', 'T1190']",['T1190'],['T1190'],['T1213']
1054,"
 [
   {
     ""Sid"": ""1054"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Brute Force"",
     ""Quotes"": [],
     ""Explanation"": ""The rule targets web application attacks and searches for .jsp files with a specific pattern in the URI. This suggests that the rule is designed to detect brute-force attempts to exploit vulnerabilities in web applications, which aligns with the T1110 technique.""
   }
 ]
 
 [
   {
     ""Sid"": ""1054"",
     ""Technique ID"": ""T1110"",
     ""Technique Name"": ""Brute Force"",
     ""Quotes"": [],
     ""Explanation"": ""The rule checks for attempts to access .jsp files, which could be an indication of a brute-force attack against a web application.""
   }
 ]
 
 {
   ""Sid"": ""1054"",
   ""Technique ID"": ""T1113"",
   ""Technique Name"": ""Screen Capture"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for attempts to view the source code of a .jsp file. Adversaries may attempt to take screen captures of the desktop to gather information over the course of an operation.""
 }
 ","['T1199', 'T1113', 'T1189', 'T1036', 'T1574', 'T1498', 'T1542', 'T1211', 'T1135', 'T1110', 'T1197', 'T1005', 'T1140']","['T1189', 'T1574']","['T1110', 'T1113']","['T1110', 'T1113']",['T1518']
1288,"
 [
   {
     ""Sid"": ""1288"",
     ""Technique ID"": ""T1190"",
     ""Technique Name"": ""Exploit Public-Facing Application"",
     ""Quotes"": [],
     ""Explanation"": ""The rule detects access to the Microsoft Frontpage /_vti_bin/ directory, which is a common target for attackers to exploit vulnerabilities in Microsoft Frontpage.""
   }
 ]
 
 {}
 
 {
   ""Sid"": ""1288"",
   ""Technique ID"": ""T1110"",
   ""Technique Name"": ""Brute Force"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when there is an access to Microsoft Frontpage /_vti_bin/, this might be an attempt to brute force remote access to the server's database.""
 }
 ","['T1102', 'T1021', 'T1053', 'T1114', 'T1036', 'T1195', 'T1110', 'T1190', 'T1203', 'T1176', 'T1132', 'T1005']","['T1102', 'T1021']","['T1190', 'T1110']","['T1190', 'T1110']",['T1119']
42395,"
 {
   ""Sid"": ""42395"",
   ""Technique ID"": ""T1040"",
   ""Technique Name"": ""Network Sniffing"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for suspicious HTTP traffic that could be used for network sniffing.""
 }
 {}
 {
   ""Sid"": ""42395"",
   ""Technique ID"": ""T1495"",
   ""Technique Name"": ""Firmware Corruption"",
   ""Quotes"": [],
   ""Explanation"": ""This rule targets a specific Trojan (Win.Trojan.Oddjob) that is known to corrupt firmware. The rule looks for specific HTTP traffic patterns that are associated with this Trojan.""
 }
 ","['T1537', 'T1018', 'T1189', 'T1564', 'T1608', 'T1566', 'T1495', 'T1040', 'T1110', 'T1485', 'T1071', 'T1190', 'T1020', 'T1001']","['T1189', 'T1071']","['T1040', 'T1495']","['T1040', 'T1495']",['T1197']
28399,"{""Sid"": ""28399"", ""Technique ID"": ""T1071"", ""Technique Name"": ""Application Layer Protocol"", ""Quotes"": [], ""Explanation"": ""The rule uses content inspection to detect IRC traffic. IRC uses the application layer protocol, making T1071 relevant.""}
 {
   ""Sid"": ""28399"",
   ""Technique ID"": ""T1071"",
   ""Technique Name"": ""Application Layer Protocol"",
   ""Quotes"": [
     ""Adversaries may communicate using OSI application layer protocols to avoid detection/network filtering by blending in with existing traffic""
   ],
   ""Explanation"": ""The rule triggers when the IRC (Internet Relay Chat) protocol is used, which is an application layer protocol.""
 }
 
 {}
 ","['T1078', 'T1125', 'T1220', 'T1021', 'T1041', 'T1036', 'T1518', 'T1563', 'T1187', 'T1040', 'T1071', 'T1555']","['T1071', 'T1078']",['T1071'],['T1071'],['T1571']
1280,"{
   ""Sid"": ""1280"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Network Service Discovery"",
   ""Quotes"": [
     ""|00 01 86 A0|""
   ],
   ""Explanation"": ""The rule checks if a portmap listing request is made using UDP on port 111. This technique is used to gather information about the services running on remote hosts and local network infrastructure devices.""
 }
 {
   ""Sid"": ""1280"",
   ""Technique ID"": ""T1046"",
   ""Technique Name"": ""Network Service Discovery"",
   ""Quotes"": ""Adversaries may attempt to get a listing of services running on remote hosts and local network infrastructure devices, including those that may be vulnerable to remote software exploitation"",
   ""Explanation"": ""The rule detects portmap listing on UDP port 111, which can be used by adversaries to discover services running on remote hosts and local network infrastructure devices.""
 }
 {
   ""Sid"": ""1280"",
   ""Technique ID"": ""T1047"",
   ""Technique Name"": ""Windows Management Instrumentation"",
   ""Quotes"": [],
   ""Explanation"": ""The rule triggers when the portmap listing UDP 111 is detected. Windows Management Instrumentation (WMI) is a management interface for accessing and controlling all aspects of Windows systems. It can be used to execute commands and scripts, making it a potential target for adversaries looking to gain control of a system.""
 }","['T1047', 'T1018', 'T1048', 'T1591', 'T1033', 'T1547', 'T1133', 'T1210', 'T1046', 'T1580', 'T1098', 'T1136']","['T1047', 'T1048']","['T1046', 'T1047']","['T1046', 'T1047']",['T1592']
19037,"
 [
   {
     ""Sid"": ""19037"",
     ""Technique ID"": ""T1659"",
     ""Technique Name"": ""Content Injection"",
     ""Quotes"": [],
     ""Explanation"": ""The rule looks for IRC traffic with a specific pattern that is associated with the Win.Trojan.IRCBrute.I variant. IRC is a common channel for malware communication, and content injection is a technique that can be used to send malicious content over IRC.""
   }
 ]
 
 {
   ""Sid"": ""19037"",
   ""Technique ID"": ""T1095"",
   ""Technique Name"": ""Non-Application Layer Protocol"",
   ""Quotes"": [
     ""Adversaries may use an OSI non-application layer protocol for communication between host and C2 server or among infected hosts within a network""
   ],
   ""Explanation"": ""The rule looks for IRC traffic, which is a non-application layer protocol.""
 }
 
 {
   ""Sid"": ""19037"",
   ""Technique ID"": ""T1080"",
   ""Technique Name"": ""Taint Shared Content"",
   ""Quotes"": [],
   ""Explanation"": ""The rule looks for malicious files being sent to ""JOIN | 20 23 23 |"" which could be a shared network location.""
 }
 ","['T1080', 'T1021', 'T1114', 'T1036', 'T1049', 'T1566', 'T1187', 'T1095', 'T1659', 'T1197', 'T1557', 'T1136']","['T1021', 'T1566']","['T1659', 'T1095', 'T1080']","['T1659', 'T1095']",['T1571']
